id,nombre,edad
17745,Persona_17745,73
17746,Persona_17746,25
17747,Persona_17747,72
17748,Persona_17748,34
17749,Persona_17749,34
17750,Persona_17750,26
17751,Persona_17751,53
17752,Persona_17752,63
17753,Persona_17753,68
17754,Persona_17754,59
17755,Persona_17755,77
17756,Persona_17756,41
17757,Persona_17757,70
17758,Persona_17758,70
17759,Persona_17759,58
17760,Persona_17760,31
17761,Persona_17761,61
17762,Persona_17762,18
17763,Persona_17763,68
17764,Persona_17764,20
17765,Persona_17765,43
17766,Persona_17766,38
17767,Persona_17767,49
17768,Persona_17768,69
17769,Persona_17769,56
17770,Persona_17770,70
17771,Persona_17771,52
17772,Persona_17772,55
17773,Persona_17773,45
17774,Persona_17774,49
17775,Persona_17775,22
17776,Persona_17776,56
17777,Persona_17777,59
17778,Persona_17778,66
17779,Persona_17779,21
17780,Persona_17780,48
17781,Persona_17781,34
17782,Persona_17782,25
17783,Persona_17783,53
17784,Persona_17784,45
17785,Persona_17785,30
17786,Persona_17786,29
17787,Persona_17787,57
17788,Persona_17788,53
17789,Persona_17789,31
17790,Persona_17790,18
17791,Persona_17791,33
17792,Persona_17792,38
17793,Persona_17793,69
17794,Persona_17794,31
17795,Persona_17795,53
17796,Persona_17796,33
17797,Persona_17797,23
17798,Persona_17798,53
17799,Persona_17799,56
17800,Persona_17800,42
17801,Persona_17801,37
17802,Persona_17802,68
17803,Persona_17803,72
17804,Persona_17804,72
17805,Persona_17805,44
17806,Persona_17806,27
17807,Persona_17807,40
17808,Persona_17808,58
17809,Persona_17809,30
17810,Persona_17810,72
17811,Persona_17811,40
17812,Persona_17812,74
17813,Persona_17813,42
17814,Persona_17814,75
17815,Persona_17815,64
17816,Persona_17816,66
17817,Persona_17817,41
17818,Persona_17818,36
17819,Persona_17819,21
17820,Persona_17820,47
17821,Persona_17821,23
17822,Persona_17822,42
17823,Persona_17823,27
17824,Persona_17824,77
17825,Persona_17825,52
17826,Persona_17826,47
17827,Persona_17827,60
17828,Persona_17828,37
17829,Persona_17829,23
17830,Persona_17830,48
17831,Persona_17831,65
17832,Persona_17832,25
17833,Persona_17833,39
17834,Persona_17834,62
17835,Persona_17835,49
17836,Persona_17836,60
17837,Persona_17837,24
17838,Persona_17838,21
17839,Persona_17839,77
17840,Persona_17840,57
17841,Persona_17841,20
17842,Persona_17842,43
17843,Persona_17843,25
17844,Persona_17844,53
17845,Persona_17845,56
17846,Persona_17846,60
17847,Persona_17847,53
17848,Persona_17848,41
17849,Persona_17849,45
17850,Persona_17850,31
17851,Persona_17851,65
17852,Persona_17852,74
17853,Persona_17853,69
17854,Persona_17854,63
17855,Persona_17855,38
17856,Persona_17856,24
17857,Persona_17857,43
17858,Persona_17858,75
17859,Persona_17859,35
17860,Persona_17860,23
17861,Persona_17861,18
17862,Persona_17862,51
17863,Persona_17863,68
17864,Persona_17864,34
17865,Persona_17865,56
17866,Persona_17866,57
17867,Persona_17867,33
17868,Persona_17868,49
17869,Persona_17869,44
17870,Persona_17870,32
17871,Persona_17871,34
17872,Persona_17872,50
17873,Persona_17873,33
17874,Persona_17874,77
17875,Persona_17875,77
17876,Persona_17876,61
17877,Persona_17877,30
17878,Persona_17878,46
17879,Persona_17879,44
17880,Persona_17880,71
17881,Persona_17881,25
17882,Persona_17882,70
17883,Persona_17883,21
17884,Persona_17884,40
17885,Persona_17885,53
17886,Persona_17886,61
17887,Persona_17887,43
17888,Persona_17888,65
17889,Persona_17889,69
17890,Persona_17890,70
17891,Persona_17891,61
17892,Persona_17892,29
17893,Persona_17893,58
17894,Persona_17894,43
17895,Persona_17895,22
17896,Persona_17896,52
17897,Persona_17897,28
17898,Persona_17898,40
17899,Persona_17899,49
17900,Persona_17900,61
17901,Persona_17901,75
17902,Persona_17902,57
17903,Persona_17903,50
17904,Persona_17904,71
17905,Persona_17905,55
17906,Persona_17906,39
17907,Persona_17907,38
17908,Persona_17908,21
17909,Persona_17909,58
17910,Persona_17910,77
17911,Persona_17911,37
17912,Persona_17912,27
17913,Persona_17913,30
17914,Persona_17914,70
17915,Persona_17915,39
17916,Persona_17916,57
17917,Persona_17917,60
17918,Persona_17918,72
17919,Persona_17919,57
17920,Persona_17920,47
17921,Persona_17921,36
17922,Persona_17922,52
17923,Persona_17923,55
17924,Persona_17924,24
17925,Persona_17925,42
17926,Persona_17926,25
17927,Persona_17927,53
17928,Persona_17928,68
17929,Persona_17929,25
17930,Persona_17930,32
17931,Persona_17931,59
17932,Persona_17932,20
17933,Persona_17933,72
17934,Persona_17934,62
17935,Persona_17935,45
17936,Persona_17936,77
17937,Persona_17937,77
17938,Persona_17938,22
17939,Persona_17939,74
17940,Persona_17940,71
17941,Persona_17941,47
17942,Persona_17942,21
17943,Persona_17943,70
17944,Persona_17944,65
17945,Persona_17945,41
17946,Persona_17946,18
17947,Persona_17947,63
17948,Persona_17948,32
17949,Persona_17949,32
17950,Persona_17950,67
17951,Persona_17951,67
17952,Persona_17952,58
17953,Persona_17953,36
17954,Persona_17954,53
17955,Persona_17955,72
17956,Persona_17956,71
17957,Persona_17957,60
17958,Persona_17958,68
17959,Persona_17959,34
17960,Persona_17960,57
17961,Persona_17961,35
17962,Persona_17962,26
17963,Persona_17963,39
17964,Persona_17964,29
17965,Persona_17965,55
17966,Persona_17966,69
17967,Persona_17967,40
17968,Persona_17968,34
17969,Persona_17969,32
17970,Persona_17970,18
17971,Persona_17971,35
17972,Persona_17972,47
17973,Persona_17973,22
17974,Persona_17974,42
17975,Persona_17975,64
17976,Persona_17976,18
17977,Persona_17977,70
17978,Persona_17978,71
17979,Persona_17979,40
17980,Persona_17980,67
17981,Persona_17981,74
17982,Persona_17982,25
17983,Persona_17983,76
17984,Persona_17984,37
17985,Persona_17985,68
17986,Persona_17986,48
17987,Persona_17987,23
17988,Persona_17988,67
17989,Persona_17989,41
17990,Persona_17990,31
17991,Persona_17991,37
17992,Persona_17992,76
17993,Persona_17993,75
17994,Persona_17994,21
17995,Persona_17995,45
17996,Persona_17996,30
17997,Persona_17997,47
17998,Persona_17998,32
17999,Persona_17999,56
18000,Persona_18000,24
18001,Persona_18001,28
18002,Persona_18002,40
18003,Persona_18003,72
18004,Persona_18004,41
18005,Persona_18005,47
18006,Persona_18006,47
18007,Persona_18007,30
18008,Persona_18008,61
18009,Persona_18009,71
18010,Persona_18010,55
18011,Persona_18011,48
18012,Persona_18012,70
18013,Persona_18013,68
18014,Persona_18014,47
18015,Persona_18015,20
18016,Persona_18016,45
18017,Persona_18017,45
18018,Persona_18018,70
18019,Persona_18019,33
18020,Persona_18020,38
18021,Persona_18021,24
18022,Persona_18022,32
18023,Persona_18023,59
18024,Persona_18024,45
18025,Persona_18025,57
18026,Persona_18026,33
18027,Persona_18027,21
18028,Persona_18028,62
18029,Persona_18029,56
18030,Persona_18030,24
18031,Persona_18031,25
18032,Persona_18032,70
18033,Persona_18033,57
18034,Persona_18034,27
18035,Persona_18035,37
18036,Persona_18036,29
18037,Persona_18037,43
18038,Persona_18038,22
18039,Persona_18039,65
18040,Persona_18040,32
18041,Persona_18041,20
18042,Persona_18042,33
18043,Persona_18043,51
18044,Persona_18044,72
18045,Persona_18045,24
18046,Persona_18046,27
18047,Persona_18047,31
18048,Persona_18048,28
18049,Persona_18049,49
18050,Persona_18050,56
18051,Persona_18051,61
18052,Persona_18052,47
18053,Persona_18053,76
18054,Persona_18054,29
18055,Persona_18055,36
18056,Persona_18056,46
18057,Persona_18057,74
18058,Persona_18058,39
18059,Persona_18059,72
18060,Persona_18060,34
18061,Persona_18061,21
18062,Persona_18062,33
18063,Persona_18063,25
18064,Persona_18064,68
18065,Persona_18065,20
18066,Persona_18066,67
18067,Persona_18067,22
18068,Persona_18068,62
18069,Persona_18069,18
18070,Persona_18070,75
18071,Persona_18071,69
18072,Persona_18072,74
18073,Persona_18073,28
18074,Persona_18074,28
18075,Persona_18075,42
18076,Persona_18076,42
18077,Persona_18077,65
18078,Persona_18078,56
18079,Persona_18079,40
18080,Persona_18080,39
18081,Persona_18081,22
18082,Persona_18082,39
18083,Persona_18083,70
18084,Persona_18084,71
18085,Persona_18085,72
18086,Persona_18086,76
18087,Persona_18087,34
18088,Persona_18088,51
18089,Persona_18089,37
18090,Persona_18090,75
18091,Persona_18091,74
18092,Persona_18092,19
18093,Persona_18093,26
18094,Persona_18094,45
18095,Persona_18095,56
18096,Persona_18096,50
18097,Persona_18097,75
18098,Persona_18098,32
18099,Persona_18099,34
18100,Persona_18100,25
18101,Persona_18101,71
18102,Persona_18102,53
18103,Persona_18103,74
18104,Persona_18104,22
18105,Persona_18105,66
18106,Persona_18106,39
18107,Persona_18107,26
18108,Persona_18108,76
18109,Persona_18109,44
18110,Persona_18110,25
18111,Persona_18111,37
18112,Persona_18112,57
18113,Persona_18113,42
18114,Persona_18114,30
18115,Persona_18115,27
18116,Persona_18116,74
18117,Persona_18117,56
18118,Persona_18118,51
18119,Persona_18119,63
18120,Persona_18120,36
18121,Persona_18121,18
18122,Persona_18122,21
18123,Persona_18123,73
18124,Persona_18124,70
18125,Persona_18125,77
18126,Persona_18126,61
18127,Persona_18127,72
18128,Persona_18128,18
18129,Persona_18129,32
18130,Persona_18130,34
18131,Persona_18131,71
18132,Persona_18132,36
18133,Persona_18133,46
18134,Persona_18134,38
18135,Persona_18135,28
18136,Persona_18136,41
18137,Persona_18137,61
18138,Persona_18138,61
18139,Persona_18139,59
18140,Persona_18140,64
18141,Persona_18141,23
18142,Persona_18142,19
18143,Persona_18143,36
18144,Persona_18144,60
18145,Persona_18145,44
18146,Persona_18146,57
18147,Persona_18147,74
18148,Persona_18148,69
18149,Persona_18149,59
18150,Persona_18150,23
18151,Persona_18151,27
18152,Persona_18152,55
18153,Persona_18153,65
18154,Persona_18154,42
18155,Persona_18155,31
18156,Persona_18156,75
18157,Persona_18157,28
18158,Persona_18158,70
18159,Persona_18159,42
18160,Persona_18160,21
18161,Persona_18161,70
18162,Persona_18162,74
18163,Persona_18163,67
18164,Persona_18164,56
18165,Persona_18165,69
18166,Persona_18166,77
18167,Persona_18167,23
18168,Persona_18168,39
18169,Persona_18169,39
18170,Persona_18170,24
18171,Persona_18171,34
18172,Persona_18172,43
18173,Persona_18173,52
18174,Persona_18174,24
18175,Persona_18175,71
18176,Persona_18176,41
18177,Persona_18177,33
18178,Persona_18178,66
18179,Persona_18179,75
18180,Persona_18180,31
18181,Persona_18181,35
18182,Persona_18182,20
18183,Persona_18183,44
18184,Persona_18184,55
18185,Persona_18185,18
18186,Persona_18186,75
18187,Persona_18187,47
18188,Persona_18188,42
18189,Persona_18189,74
18190,Persona_18190,41
18191,Persona_18191,36
18192,Persona_18192,72
18193,Persona_18193,29
18194,Persona_18194,54
18195,Persona_18195,28
18196,Persona_18196,56
18197,Persona_18197,42
18198,Persona_18198,67
18199,Persona_18199,69
18200,Persona_18200,72
18201,Persona_18201,18
18202,Persona_18202,52
18203,Persona_18203,18
18204,Persona_18204,74
18205,Persona_18205,37
18206,Persona_18206,22
18207,Persona_18207,66
18208,Persona_18208,27
18209,Persona_18209,25
18210,Persona_18210,31
18211,Persona_18211,55
18212,Persona_18212,47
18213,Persona_18213,38
18214,Persona_18214,75
18215,Persona_18215,22
18216,Persona_18216,44
18217,Persona_18217,71
18218,Persona_18218,47
18219,Persona_18219,63
18220,Persona_18220,41
18221,Persona_18221,75
18222,Persona_18222,45
18223,Persona_18223,28
18224,Persona_18224,66
18225,Persona_18225,68
18226,Persona_18226,22
18227,Persona_18227,53
18228,Persona_18228,22
18229,Persona_18229,37
18230,Persona_18230,55
18231,Persona_18231,38
18232,Persona_18232,58
18233,Persona_18233,31
18234,Persona_18234,76
18235,Persona_18235,57
18236,Persona_18236,59
18237,Persona_18237,38
18238,Persona_18238,64
18239,Persona_18239,55
18240,Persona_18240,32
18241,Persona_18241,66
18242,Persona_18242,26
18243,Persona_18243,42
18244,Persona_18244,76
18245,Persona_18245,64
18246,Persona_18246,24
18247,Persona_18247,55
18248,Persona_18248,50
18249,Persona_18249,47
18250,Persona_18250,24
18251,Persona_18251,39
18252,Persona_18252,19
18253,Persona_18253,21
18254,Persona_18254,31
18255,Persona_18255,67
18256,Persona_18256,39
18257,Persona_18257,57
18258,Persona_18258,70
18259,Persona_18259,23
18260,Persona_18260,24
18261,Persona_18261,63
18262,Persona_18262,48
18263,Persona_18263,18
18264,Persona_18264,38
18265,Persona_18265,32
18266,Persona_18266,51
18267,Persona_18267,29
18268,Persona_18268,40
18269,Persona_18269,42
18270,Persona_18270,53
18271,Persona_18271,34
18272,Persona_18272,47
18273,Persona_18273,20
18274,Persona_18274,69
18275,Persona_18275,45
18276,Persona_18276,23
18277,Persona_18277,27
18278,Persona_18278,57
18279,Persona_18279,41
18280,Persona_18280,63
18281,Persona_18281,20
18282,Persona_18282,71
18283,Persona_18283,39
18284,Persona_18284,21
18285,Persona_18285,57
18286,Persona_18286,48
18287,Persona_18287,65
18288,Persona_18288,22
18289,Persona_18289,20
18290,Persona_18290,51
18291,Persona_18291,48
18292,Persona_18292,61
18293,Persona_18293,49
18294,Persona_18294,77
18295,Persona_18295,20
18296,Persona_18296,58
18297,Persona_18297,64
18298,Persona_18298,68
18299,Persona_18299,50
18300,Persona_18300,39
18301,Persona_18301,36
18302,Persona_18302,75
18303,Persona_18303,31
18304,Persona_18304,26
18305,Persona_18305,39
18306,Persona_18306,75
18307,Persona_18307,58
18308,Persona_18308,18
18309,Persona_18309,21
18310,Persona_18310,51
18311,Persona_18311,69
18312,Persona_18312,67
18313,Persona_18313,50
18314,Persona_18314,29
18315,Persona_18315,70
18316,Persona_18316,47
18317,Persona_18317,28
18318,Persona_18318,77
18319,Persona_18319,71
18320,Persona_18320,63
18321,Persona_18321,70
18322,Persona_18322,26
18323,Persona_18323,76
18324,Persona_18324,67
18325,Persona_18325,61
18326,Persona_18326,37
18327,Persona_18327,46
18328,Persona_18328,70
18329,Persona_18329,73
18330,Persona_18330,20
18331,Persona_18331,25
18332,Persona_18332,21
18333,Persona_18333,70
18334,Persona_18334,32
18335,Persona_18335,76
18336,Persona_18336,21
18337,Persona_18337,67
18338,Persona_18338,46
18339,Persona_18339,45
18340,Persona_18340,27
18341,Persona_18341,68
18342,Persona_18342,77
18343,Persona_18343,55
18344,Persona_18344,69
18345,Persona_18345,38
18346,Persona_18346,47
18347,Persona_18347,26
18348,Persona_18348,20
18349,Persona_18349,69
18350,Persona_18350,46
18351,Persona_18351,21
18352,Persona_18352,52
18353,Persona_18353,19
18354,Persona_18354,53
18355,Persona_18355,19
18356,Persona_18356,64
18357,Persona_18357,67
18358,Persona_18358,72
18359,Persona_18359,35
18360,Persona_18360,67
18361,Persona_18361,73
18362,Persona_18362,30
18363,Persona_18363,22
18364,Persona_18364,25
18365,Persona_18365,68
18366,Persona_18366,75
18367,Persona_18367,18
18368,Persona_18368,55
18369,Persona_18369,48
18370,Persona_18370,77
18371,Persona_18371,65
18372,Persona_18372,73
18373,Persona_18373,62
18374,Persona_18374,67
18375,Persona_18375,27
18376,Persona_18376,70
18377,Persona_18377,25
18378,Persona_18378,74
18379,Persona_18379,69
18380,Persona_18380,58
18381,Persona_18381,37
18382,Persona_18382,60
18383,Persona_18383,74
18384,Persona_18384,37
18385,Persona_18385,19
18386,Persona_18386,74
18387,Persona_18387,22
18388,Persona_18388,35
18389,Persona_18389,60
18390,Persona_18390,67
18391,Persona_18391,22
18392,Persona_18392,36
18393,Persona_18393,38
18394,Persona_18394,70
18395,Persona_18395,54
18396,Persona_18396,29
18397,Persona_18397,51
18398,Persona_18398,72
18399,Persona_18399,44
18400,Persona_18400,26
18401,Persona_18401,63
18402,Persona_18402,26
18403,Persona_18403,28
18404,Persona_18404,41
18405,Persona_18405,76
18406,Persona_18406,47
18407,Persona_18407,73
18408,Persona_18408,59
18409,Persona_18409,65
18410,Persona_18410,53
18411,Persona_18411,27
18412,Persona_18412,61
18413,Persona_18413,24
18414,Persona_18414,38
18415,Persona_18415,38
18416,Persona_18416,64
18417,Persona_18417,64
18418,Persona_18418,52
18419,Persona_18419,18
18420,Persona_18420,46
18421,Persona_18421,35
18422,Persona_18422,37
18423,Persona_18423,73
18424,Persona_18424,26
18425,Persona_18425,33
18426,Persona_18426,68
18427,Persona_18427,53
18428,Persona_18428,21
18429,Persona_18429,61
18430,Persona_18430,52
18431,Persona_18431,39
18432,Persona_18432,68
18433,Persona_18433,69
18434,Persona_18434,44
18435,Persona_18435,66
18436,Persona_18436,77
18437,Persona_18437,30
18438,Persona_18438,74
18439,Persona_18439,59
18440,Persona_18440,56
18441,Persona_18441,20
18442,Persona_18442,52
18443,Persona_18443,40
18444,Persona_18444,30
18445,Persona_18445,37
18446,Persona_18446,68
18447,Persona_18447,40
18448,Persona_18448,19
18449,Persona_18449,50
18450,Persona_18450,28
18451,Persona_18451,69
18452,Persona_18452,25
18453,Persona_18453,46
18454,Persona_18454,61
18455,Persona_18455,59
18456,Persona_18456,62
18457,Persona_18457,19
18458,Persona_18458,53
18459,Persona_18459,29
18460,Persona_18460,31
18461,Persona_18461,37
18462,Persona_18462,59
18463,Persona_18463,29
18464,Persona_18464,39
18465,Persona_18465,75
18466,Persona_18466,51
18467,Persona_18467,27
18468,Persona_18468,72
18469,Persona_18469,36
18470,Persona_18470,70
18471,Persona_18471,35
18472,Persona_18472,61
18473,Persona_18473,76
18474,Persona_18474,53
18475,Persona_18475,24
18476,Persona_18476,50
18477,Persona_18477,43
18478,Persona_18478,35
18479,Persona_18479,54
18480,Persona_18480,62
18481,Persona_18481,58
18482,Persona_18482,29
18483,Persona_18483,62
18484,Persona_18484,41
18485,Persona_18485,23
18486,Persona_18486,71
18487,Persona_18487,51
18488,Persona_18488,43
18489,Persona_18489,25
18490,Persona_18490,70
18491,Persona_18491,61
18492,Persona_18492,24
18493,Persona_18493,65
18494,Persona_18494,72
18495,Persona_18495,25
18496,Persona_18496,52
18497,Persona_18497,46
18498,Persona_18498,23
18499,Persona_18499,77
18500,Persona_18500,76
18501,Persona_18501,41
18502,Persona_18502,20
18503,Persona_18503,28
18504,Persona_18504,63
18505,Persona_18505,52
18506,Persona_18506,46
18507,Persona_18507,53
18508,Persona_18508,64
18509,Persona_18509,31
18510,Persona_18510,32
18511,Persona_18511,39
18512,Persona_18512,38
18513,Persona_18513,29
18514,Persona_18514,65
18515,Persona_18515,52
18516,Persona_18516,68
18517,Persona_18517,76
18518,Persona_18518,51
18519,Persona_18519,21
18520,Persona_18520,45
18521,Persona_18521,34
18522,Persona_18522,50
18523,Persona_18523,67
18524,Persona_18524,50
18525,Persona_18525,33
18526,Persona_18526,42
18527,Persona_18527,27
18528,Persona_18528,19
18529,Persona_18529,75
18530,Persona_18530,55
18531,Persona_18531,63
18532,Persona_18532,32
18533,Persona_18533,65
18534,Persona_18534,57
18535,Persona_18535,44
18536,Persona_18536,39
18537,Persona_18537,76
18538,Persona_18538,38
18539,Persona_18539,57
18540,Persona_18540,44
18541,Persona_18541,20
18542,Persona_18542,47
18543,Persona_18543,34
18544,Persona_18544,65
18545,Persona_18545,46
18546,Persona_18546,43
18547,Persona_18547,57
18548,Persona_18548,25
18549,Persona_18549,75
18550,Persona_18550,60
18551,Persona_18551,60
18552,Persona_18552,37
18553,Persona_18553,72
18554,Persona_18554,26
18555,Persona_18555,57
18556,Persona_18556,52
18557,Persona_18557,56
18558,Persona_18558,74
18559,Persona_18559,57
18560,Persona_18560,65
18561,Persona_18561,39
18562,Persona_18562,18
18563,Persona_18563,64
18564,Persona_18564,46
18565,Persona_18565,28
18566,Persona_18566,23
18567,Persona_18567,29
18568,Persona_18568,57
18569,Persona_18569,45
18570,Persona_18570,50
18571,Persona_18571,26
18572,Persona_18572,35
18573,Persona_18573,65
18574,Persona_18574,23
18575,Persona_18575,53
18576,Persona_18576,18
18577,Persona_18577,26
18578,Persona_18578,59
18579,Persona_18579,30
18580,Persona_18580,56
18581,Persona_18581,34
18582,Persona_18582,52
18583,Persona_18583,19
18584,Persona_18584,19
18585,Persona_18585,34
18586,Persona_18586,35
18587,Persona_18587,44
18588,Persona_18588,62
18589,Persona_18589,43
18590,Persona_18590,30
18591,Persona_18591,30
18592,Persona_18592,29
18593,Persona_18593,42
18594,Persona_18594,32
18595,Persona_18595,76
18596,Persona_18596,67
18597,Persona_18597,37
18598,Persona_18598,20
18599,Persona_18599,34
18600,Persona_18600,49
18601,Persona_18601,65
18602,Persona_18602,29
18603,Persona_18603,77
18604,Persona_18604,73
18605,Persona_18605,68
18606,Persona_18606,68
18607,Persona_18607,62
18608,Persona_18608,53
18609,Persona_18609,61
18610,Persona_18610,24
18611,Persona_18611,45
18612,Persona_18612,76
18613,Persona_18613,57
18614,Persona_18614,49
18615,Persona_18615,37
18616,Persona_18616,35
18617,Persona_18617,76
18618,Persona_18618,63
18619,Persona_18619,46
18620,Persona_18620,44
18621,Persona_18621,21
18622,Persona_18622,39
18623,Persona_18623,69
18624,Persona_18624,20
18625,Persona_18625,59
18626,Persona_18626,55
18627,Persona_18627,27
18628,Persona_18628,60
18629,Persona_18629,26
18630,Persona_18630,50
18631,Persona_18631,74
18632,Persona_18632,71
18633,Persona_18633,29
18634,Persona_18634,71
18635,Persona_18635,39
18636,Persona_18636,73
18637,Persona_18637,37
18638,Persona_18638,73
18639,Persona_18639,68
18640,Persona_18640,72
18641,Persona_18641,22
18642,Persona_18642,22
18643,Persona_18643,61
18644,Persona_18644,20
18645,Persona_18645,30
18646,Persona_18646,31
18647,Persona_18647,33
18648,Persona_18648,39
18649,Persona_18649,68
18650,Persona_18650,32
18651,Persona_18651,70
18652,Persona_18652,65
18653,Persona_18653,46
18654,Persona_18654,47
18655,Persona_18655,53
18656,Persona_18656,26
18657,Persona_18657,64
18658,Persona_18658,38
18659,Persona_18659,69
18660,Persona_18660,25
18661,Persona_18661,28
18662,Persona_18662,44
18663,Persona_18663,35
18664,Persona_18664,64
18665,Persona_18665,60
18666,Persona_18666,65
18667,Persona_18667,20
18668,Persona_18668,56
18669,Persona_18669,19
18670,Persona_18670,60
18671,Persona_18671,67
18672,Persona_18672,26
18673,Persona_18673,21
18674,Persona_18674,74
18675,Persona_18675,62
18676,Persona_18676,31
18677,Persona_18677,52
18678,Persona_18678,38
18679,Persona_18679,29
18680,Persona_18680,35
18681,Persona_18681,46
18682,Persona_18682,18
18683,Persona_18683,72
18684,Persona_18684,62
18685,Persona_18685,19
18686,Persona_18686,54
18687,Persona_18687,64
18688,Persona_18688,43
18689,Persona_18689,39
18690,Persona_18690,53
18691,Persona_18691,26
18692,Persona_18692,74
18693,Persona_18693,37
18694,Persona_18694,60
18695,Persona_18695,41
18696,Persona_18696,43
18697,Persona_18697,52
18698,Persona_18698,29
18699,Persona_18699,61
18700,Persona_18700,57
18701,Persona_18701,39
18702,Persona_18702,65
18703,Persona_18703,61
18704,Persona_18704,38
18705,Persona_18705,55
18706,Persona_18706,30
18707,Persona_18707,66
18708,Persona_18708,50
18709,Persona_18709,29
18710,Persona_18710,37
18711,Persona_18711,43
18712,Persona_18712,69
18713,Persona_18713,57
18714,Persona_18714,34
18715,Persona_18715,41
18716,Persona_18716,33
18717,Persona_18717,28
18718,Persona_18718,49
18719,Persona_18719,23
18720,Persona_18720,49
18721,Persona_18721,65
18722,Persona_18722,68
18723,Persona_18723,33
18724,Persona_18724,66
18725,Persona_18725,23
18726,Persona_18726,57
18727,Persona_18727,48
18728,Persona_18728,25
18729,Persona_18729,27
18730,Persona_18730,59
18731,Persona_18731,73
18732,Persona_18732,57
18733,Persona_18733,35
18734,Persona_18734,21
18735,Persona_18735,69
18736,Persona_18736,24
18737,Persona_18737,59
18738,Persona_18738,74
18739,Persona_18739,21
18740,Persona_18740,36
18741,Persona_18741,58
18742,Persona_18742,67
18743,Persona_18743,31
18744,Persona_18744,66
18745,Persona_18745,64
18746,Persona_18746,27
18747,Persona_18747,74
18748,Persona_18748,28
18749,Persona_18749,31
18750,Persona_18750,71
18751,Persona_18751,21
18752,Persona_18752,47
18753,Persona_18753,36
18754,Persona_18754,26
18755,Persona_18755,43
18756,Persona_18756,73
18757,Persona_18757,19
18758,Persona_18758,25
18759,Persona_18759,28
18760,Persona_18760,60
18761,Persona_18761,52
18762,Persona_18762,40
18763,Persona_18763,58
18764,Persona_18764,32
18765,Persona_18765,38
18766,Persona_18766,35
18767,Persona_18767,50
18768,Persona_18768,71
18769,Persona_18769,22
18770,Persona_18770,46
18771,Persona_18771,57
18772,Persona_18772,68
18773,Persona_18773,53
18774,Persona_18774,69
18775,Persona_18775,28
18776,Persona_18776,35
18777,Persona_18777,39
18778,Persona_18778,18
18779,Persona_18779,29
18780,Persona_18780,22
18781,Persona_18781,74
18782,Persona_18782,59
18783,Persona_18783,64
18784,Persona_18784,52
18785,Persona_18785,35
18786,Persona_18786,47
18787,Persona_18787,46
18788,Persona_18788,38
18789,Persona_18789,57
18790,Persona_18790,52
18791,Persona_18791,25
18792,Persona_18792,71
18793,Persona_18793,54
18794,Persona_18794,69
18795,Persona_18795,62
18796,Persona_18796,39
18797,Persona_18797,55
18798,Persona_18798,62
18799,Persona_18799,43
18800,Persona_18800,65
18801,Persona_18801,59
18802,Persona_18802,26
18803,Persona_18803,50
18804,Persona_18804,53
18805,Persona_18805,58
18806,Persona_18806,25
18807,Persona_18807,45
18808,Persona_18808,43
18809,Persona_18809,49
18810,Persona_18810,28
18811,Persona_18811,19
18812,Persona_18812,22
18813,Persona_18813,51
18814,Persona_18814,77
18815,Persona_18815,67
18816,Persona_18816,41
18817,Persona_18817,24
18818,Persona_18818,51
18819,Persona_18819,53
18820,Persona_18820,21
18821,Persona_18821,74
18822,Persona_18822,28
18823,Persona_18823,43
18824,Persona_18824,24
18825,Persona_18825,56
18826,Persona_18826,33
18827,Persona_18827,62
18828,Persona_18828,19
18829,Persona_18829,66
18830,Persona_18830,19
18831,Persona_18831,44
18832,Persona_18832,42
18833,Persona_18833,58
18834,Persona_18834,73
18835,Persona_18835,18
18836,Persona_18836,30
18837,Persona_18837,55
18838,Persona_18838,27
18839,Persona_18839,75
18840,Persona_18840,67
18841,Persona_18841,35
18842,Persona_18842,52
18843,Persona_18843,21
18844,Persona_18844,77
18845,Persona_18845,69
18846,Persona_18846,50
18847,Persona_18847,39
18848,Persona_18848,60
18849,Persona_18849,50
18850,Persona_18850,31
18851,Persona_18851,58
18852,Persona_18852,62
18853,Persona_18853,40
18854,Persona_18854,56
18855,Persona_18855,40
18856,Persona_18856,72
18857,Persona_18857,75
18858,Persona_18858,20
18859,Persona_18859,74
18860,Persona_18860,40
18861,Persona_18861,25
18862,Persona_18862,51
18863,Persona_18863,26
18864,Persona_18864,74
18865,Persona_18865,29
18866,Persona_18866,46
18867,Persona_18867,24
18868,Persona_18868,40
18869,Persona_18869,74
18870,Persona_18870,70
18871,Persona_18871,23
18872,Persona_18872,41
18873,Persona_18873,34
18874,Persona_18874,74
18875,Persona_18875,66
18876,Persona_18876,25
18877,Persona_18877,76
18878,Persona_18878,26
18879,Persona_18879,40
18880,Persona_18880,59
18881,Persona_18881,66
18882,Persona_18882,21
18883,Persona_18883,35
18884,Persona_18884,27
18885,Persona_18885,50
18886,Persona_18886,32
18887,Persona_18887,42
18888,Persona_18888,40
18889,Persona_18889,22
18890,Persona_18890,75
18891,Persona_18891,62
18892,Persona_18892,20
18893,Persona_18893,19
18894,Persona_18894,42
18895,Persona_18895,19
18896,Persona_18896,24
18897,Persona_18897,28
18898,Persona_18898,73
18899,Persona_18899,48
18900,Persona_18900,45
18901,Persona_18901,41
18902,Persona_18902,65
18903,Persona_18903,59
18904,Persona_18904,36
18905,Persona_18905,48
18906,Persona_18906,66
18907,Persona_18907,65
18908,Persona_18908,60
18909,Persona_18909,24
